id,occurrence_date,pest_type,severity_level,institution,province,locality,adults_count,infection_percent,geom_wkt
8886,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Teodelina,0.0,,POINT(-61.5265613 -34.1895388)
8887,2025-07-30 03:00:00+00:00,Dalbulus maidis,Medium,AAPPCE,Santa Fe,Timbúes,5.0,,POINT(-60.7957434 -32.6674546)
8888,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,AAPPCE,Santa Fe,Venado tuerto,,,POINT(-61.9686068 -33.7455871)
8889,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Villa Mugueta,0.0,,POINT(-61.0563641 -33.3119003)
8890,2025-07-30 03:00:00+00:00,Dalbulus maidis,Low,AAPPCE,Santa Fe,Villada,2.0,,POINT(-61.4466868 -33.3487788)
8891,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Wheelright,0.0,,POINT(-61.0480619 -33.7129778)
8892,2025-07-30 03:00:00+00:00,Dalbulus maidis,Low,AAPPCE,Santa Fe,J. B. Molina,1.0,,POINT(-60.5108701 -33.4938205)
8893,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Armstrong,0.0,,POINT(-61.6035897 -32.7862754)
8894,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santa Fe,Chañar Ladeado,,,POINT(-62.0352689 -33.3261137)
8895,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santa Fe,Monte de Oca,,,POINT(-55.1388513 -27.4783954)
8896,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Zavalla,0.0,,POINT(-60.8788584 -33.0185383)
8897,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Villa Cañas,0.0,,POINT(-61.6054955 -34.0042781)
8898,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santa Fe,Pueblo Uranga,,,POINT(-60.7059966 -33.2637886)
8899,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,Clucellas,,,POINT(-61.706928 -31.4526309)
8900,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,Maria teresa,,,POINT(-60.8 -30.9)
8901,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,Las Rosas,,,POINT(-61.5761736 -32.4756443)
8902,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,Teodelina,,,POINT(-61.5265613 -34.1895388)
8903,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,INTA,Santa Fe,Pujato,,,POINT(-61.0430978 -33.0176021)
8904,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,Cañada de Gómez,0.0,,POINT(-61.3905125 -32.8234448)
8905,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Arrecifes,0.0,,POINT(-60.5 -36.67)
8906,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,La invensible,0.0,,POINT(-60.5 -36.67)
8907,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,La Violeta,0.0,,POINT(-60.1685881 -33.7330396)
8908,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,17 de Agosto,0.0,,POINT(-60.5 -36.67)
8909,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,América,0.0,,POINT(-62.9756868 -35.4891187)
8910,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Chacabuco,0.0,,POINT(-60.470185 -34.6297043)
8911,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Cnel. Dorrego,0.0,,POINT(-60.5581167 -33.9008159)
8912,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Colón,0.0,,POINT(-60.5 -36.67)
8913,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Coronel Suarez,0.0,,POINT(-61.9329038 -37.4585755)
8914,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Cura Malal,0.0,,POINT(-62.1044832 -37.4838787)
8915,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Ferré,0.0,,POINT(-61.1338078 -34.1257562)
8916,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Germania,0.0,,POINT(-62.0480101 -34.5768249)
8917,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Gral. Arenales T1,0.0,,POINT(-61.3062916 -34.3037291)
8918,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Gobernador Castro,0.0,,POINT(-59.8675097 -33.6585733)
8919,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,González Moreno,0.0,,POINT(-63.3799806 -35.5551806)
8920,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Guaminí,0.0,,POINT(-62.422215 -37.0109187)
8921,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Leandro N. Alem,0.0,,POINT(-58.3697268 -34.6029769)
8922,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Los Toldos,0.0,,POINT(-61.0384006 -35.0002026)
8923,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Morse,0.0,,POINT(-60.8445036 -34.7600669)
8924,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pasman,0.0,,POINT(-62.1630242 -37.2244756)
8925,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pehuajó,0.0,,POINT(-61.899055 -35.8104933)
8926,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
8927,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Ramallo,0.0,,POINT(-60.5 -36.67)
8928,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Roberts,0.0,,POINT(-61.970349 -35.1429018)
8929,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Tres Arroyos,0.0,,POINT(-60.2755685 -38.3770014)
8930,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Villa Gral. Savio,0.0,,POINT(-60.1459721 -33.4350116)
8931,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Inés Indart,0.0,,POINT(-60.5414165 -34.3974645)
8932,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pirovano,0.0,,POINT(-61.5554592 -36.5101321)
8933,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Zavalía,0.0,,POINT(-60.5 -36.67)
8934,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pigüé,0.0,,POINT(-62.4023096 -37.6027951)
8935,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,25 de Mayo Salesiana,0.0,,POINT(-60.171624 -35.4324152)
8936,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Berraondo,0.0,,POINT(-62.8176345 -38.4138301)
8937,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Carhue,0.0,,POINT(-62.7494197 -37.1799683)
8938,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Casbas,0.0,,POINT(-60.5 -36.67)
8939,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Chascomús,0.0,,POINT(-58.0138252 -35.5786869)
8940,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Buenos Aires,La Niña,,,POINT(-60.5 -36.67)
8941,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Necochea,0.0,,POINT(-58.7392624 -38.5545494)
8942,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Paraje Fra Pal,0.0,,POINT(-60.5 -36.67)
8943,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Salto,0.0,,POINT(-60.2544888 -34.2917828)
8944,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Trenque Lauquen,0.0,,POINT(-62.7328794 -35.9731074)
8945,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Chillar,0.0,,POINT(-59.985229 -37.3128702)
8946,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Sur Bordenave,0.0,,POINT(-0.3106434 43.7803139)
8947,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Puan,0.0,,POINT(-58.448639 -34.623559)
8948,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Viboras,0.0,,POINT(-62.8060699 -37.6943991)
8949,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,12 de Octubre,0.0,,POINT(-62.21265 -38.7388808)
8950,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Ferré,0.0,,POINT(-61.1338078 -34.1257562)
8951,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Vedia,0.0,,POINT(-61.5420704 -34.497864)
8952,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,América,0.0,,POINT(-62.9756868 -35.4891187)
8953,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Buenos Aires,Arenaza,,,POINT(-61.7739101 -34.9851797)
8954,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Casey,0.0,,POINT(-62.3506481 -36.6876044)
8955,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Buenos Aires,General Arenales,,,POINT(-61.3062916 -34.3037291)
8956,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,General Villegas,0.0,,POINT(-63.0148473 -35.032594)
8957,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Guanaco,0.0,,POINT(-61.6495335 -35.7147753)
8958,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Mari Lauque,0.0,,POINT(-60.5 -36.67)
8959,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Moctezuma,0.0,,POINT(-61.4956816 -35.4778726)
8960,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Treinta de Agosto,0.0,,POINT(-62.5451145 -36.2787547)
8961,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Ayacucho,0.0,,POINT(-58.4884187 -37.1527482)
8962,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Gral. Madariaga,0.0,,POINT(-58.3677233 -34.7042911)
8965,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Buenos Aires,San Andrés de Giles,,,POINT(-59.4475148 -34.4423682)
8966,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,San Pedro,0.0,,POINT(-59.6629342 -33.6760716)
8967,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Alberdi,0.0,,POINT(-60.3348534 -36.8836862)
8968,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Junín,0.0,,POINT(-60.9461678 -34.5934412)
8969,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Buenos Aires,Necochea,,,POINT(-58.7392624 -38.5545494)
8970,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
8971,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Las Armas,0.0,,POINT(-57.829146 -37.0863026)
8972,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Catriló,0.0,,POINT(-58.521334 -34.6696654)
8973,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Chivilcoy,0.0,,POINT(-60.0190499 -34.8969591)
8974,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
8975,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,INTA,Buenos Aires,Conesa,,,POINT(-60.3558532 -33.5957269)
8976,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,San antonio de Areco,0.0,,POINT(-59.4734187 -34.2437294)
8977,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Bordenave,0.0,,POINT(-63.0410532 -37.8046981)
8978,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Gral. Villegas,0.0,,POINT(-63.0148473 -35.032594)
8979,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Ascasubi,0.0,,POINT(-58.2367332 -34.7353656)
8980,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Bolivar,0.0,,POINT(-58.3741113 -34.6097375)
8981,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Pehuajó,0.0,,POINT(-61.899055 -35.8104933)
8982,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Balcarce,0.0,,POINT(-58.2554648 -37.846399)
8983,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,La Pampa,Macachín,0.0,,POINT(-63.6667496 -37.1369966)
8984,2025-07-30 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,La Pampa,Quemu Quemu,,,POINT(-64.3 -36.6)
8985,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,La Pampa,General Pico,0.0,,POINT(-63.7576103 -35.6591085)
8986,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,CREA,La Pampa,Quemú Quemú,0.0,,POINT(-63.5659467 -36.0548131)
8987,2025-07-30 03:00:00+00:00,Dalbulus maidis,Zero,INTA,La Pampa,Anguil 1,0.0,,POINT(-64.0079566 -36.5269604)
8988,2025-07-11 03:00:00+00:00,Dalbulus maidis,Low,CREA,Jujuy,EL Carmen,2.0,,POINT(-65.25 -24.3833)
8989,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Jujuy,Fraile Pintado,5.0,,POINT(-64.8023369 -23.9425671)
8990,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Jujuy,Santa Clara,19.0,,POINT(-64.6619555 -24.3100735)
8991,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Jujuy,El Bananal,244.0,,POINT(-65.2230287 -24.2780584)
8992,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,AAPRESID,Salta,Rivadavia,32.0,,POINT(-62.8101767 -23.6194992)
8993,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,AAPRESID,Salta,Piquete Cabado 1,1416.0,,POINT(-64.1779238 -24.8199213)
8994,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Salta,Antilla,,,POINT(-64.5934507 -26.119575)
8995,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Salta,Ballivián,32.0,,POINT(-63.8598092 -22.9343587)
8996,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Salta,Ceibalito,113.0,,POINT(-64.2752752 -25.1101879)
8997,2025-07-11 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Chaguaral,0.0,,POINT(-64.0045169 -24.0591633)
8998,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Salta,Copo Quiles,,,POINT(-65.4 -24.7)
8999,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Salta,El Bordo,,,POINT(-65.1055563 -24.6606733)
9000,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Salta,El Galpón,,,POINT(-64.6515946 -25.3806631)
9001,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Salta,El Tunal,,,POINT(-64.395205 -25.253895)
9002,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Salta,Embarcación,32.0,,POINT(-64.0973737 -23.2101359)
9003,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Salta,Gral Pizarro,20.0,,POINT(-58.5496468 -34.654802)
9004,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Salta,Horcones,31.0,,POINT(-64.9040735 -25.7199736)
9005,2025-07-11 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,J V Gonzales,0.0,,POINT(-65.4952481 -24.7277409)
9006,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Salta,Las Lajitas T3,282.0,,POINT(-64.1953709 -24.7269289)
9007,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Salta,Metan 2,804.0,,POINT(-64.971005 -25.4969744)
9008,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Salta,Mollinedo,21.0,,POINT(-64.1007255 -24.5399351)
9009,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Salta,Mosconi,7.0,,POINT(-64.9812953 -25.4939916)
9010,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Salta,Nstra Sra de Talavera,9.0,,POINT(-65.4 -24.7)
9011,2025-07-11 03:00:00+00:00,Dalbulus maidis,Low,CREA,Salta,Pichanal,2.0,,POINT(-64.2269308 -23.3220599)
9012,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Salta,Piquete Cabado 2,363.0,,POINT(-64.1779238 -24.8199213)
9013,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Salta,Santo Domingo,448.0,,POINT(-64.0272386 -24.6528628)
9014,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Salta,Saravia,1000.0,,POINT(-64.3121457 -24.5444364)
9015,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Salta,Tolloche,53.0,,POINT(-63.95 -25.55)
9016,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Salta,Urundel,21.0,,POINT(-64.3978211 -23.5582035)
9017,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Salta,Metán,6.0,,POINT(-64.971005 -25.4969744)
9018,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Acequiones,25.0,,POINT(-65.2674583 -26.3007093)
9019,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Tucumán,Burruyacu,,,POINT(-64.7434868 -26.4995747)
9020,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Chilca,42.0,,POINT(-65.2789917 -27.7860633)
9021,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Tucumán,Garmendia,,,POINT(-65.1800307 -26.8383727)
9022,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,La Bajada,12.0,,POINT(-65.6209226 -28.383254)
9023,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,La Cocha 1,47.0,,POINT(-65.5883539 -27.7700082)
9024,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Tucumán,La Cruz,,,POINT(-64.8817717 -26.6322766)
9025,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Tucumán,La Invernada,1065.0,,POINT(-65.5768528 -27.631565)
9026,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,La Virginia,42.0,,POINT(-64.7867557 -26.745486)
9027,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Tucumán,Laguna de Robles,1096.0,,POINT(-64.6494651 -26.2561581)
9028,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Tucumán,Las Cejas,,,POINT(-64.7411658 -26.8884593)
9029,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Tucumán,Los Pereyra,238.0,,POINT(-64.8820143 -26.9462385)
9030,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Los Puestos,34.0,,POINT(-65.0175023 -27.2808347)
9031,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Piedrabuena,38.0,,POINT(-65.183807 -26.8184342)
9032,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Tucumán,Rapelli,,,POINT(-64.5034556 -26.3946871)
9033,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Tucumán,Rumi Punco,133.0,,POINT(-65.5739654 -27.9848359)
9034,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Tacanas,17.0,,POINT(-64.8100112 -27.1383027)
9035,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Taco Ralo,15.0,,POINT(-65.1959141 -27.8357346)
9036,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Trancas,19.0,,POINT(-65.2835347 -26.230956)
9037,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Tucumán,Viclos,134.0,,POINT(-64.9137221 -27.1922739)
9038,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Tucumán,Leales,174.0,,POINT(-65.310329 -27.1937478)
9039,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Bobadal,54.0,,POINT(-64.3987974 -26.7223111)
9040,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Santiago del Estero,El Charco,19.0,,POINT(-64.6991261 -27.2272489)
9041,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,El Mojón,35.0,,POINT(-64.30926 -26.0926866)
9042,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Frias,,,POINT(-65.1288391 -28.6377023)
9043,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Isca Yacu 1,,,POINT(-64.6117067 -27.0261757)
9044,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Santiago del Estero,Isca Yacu 2,13.0,,POINT(-64.6117067 -27.0261757)
9045,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Las Delicias,38.0,,POINT(-64.0072692 -26.6777429)
9046,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Lavalle,,,POINT(-64.3 -27.8)
9047,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Santiago del Estero,Nueva Esperanza,15.0,,POINT(-64.3 -27.8)
9048,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Pampa Pozo,67.0,,POINT(-64.5158346 -26.49377)
9049,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Pozo de Betbedert,40.0,,POINT(-64.3 -27.8)
9050,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Pozo Hondo,32.0,,POINT(-64.4908677 -27.1670114)
9051,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,CREA,Santiago del Estero,San Pedro de Guasayán,157.0,,POINT(-65.1665606 -27.9546106)
9052,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Termas de Río Hondo,27.0,,POINT(-64.8640783 -27.4959255)
9053,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Vinará,68.0,,POINT(-64.7961142 -27.3762449)
9054,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Formosa,El colorado,14.0,,POINT(-59.3720661 -26.3083815)
9055,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Formosa,Comandante Fontana,215.0,,POINT(-59.6848511 -25.3335851)
9056,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,AAPRESID,Chaco,Tres Isletas,18.0,,POINT(-60.4319 -26.34)
9057,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,AAPRESID,Chaco,Pampa del Infierno,266.0,,POINT(-61.1744 -26.5052)
9058,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,AAPRESID,Chaco,,210.0,,POINT(-60.8 -26.3)
9059,2025-07-11 03:00:00+00:00,Dalbulus maidis,Medium,AAPRESID,Chaco,Villa Angela,9.0,,POINT(-60.7112067 -27.5768225)
9060,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Chaco,Las Piedritas,,,POINT(-61.5657582 -26.8236989)
9061,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Chaco,Santa Teresa Capdevilla,,,POINT(-60.8 -26.3)
9062,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Chaco,Pampa Cejas,,,POINT(-61.4515534 -26.9661386)
9063,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Chaco,3 Retoños,,,POINT(-65.5751946 -24.8984732)
9064,2025-07-11 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Chaco,Kempe,,,POINT(-61.2011966 -27.2124048)
9065,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Chaco,Gral. Pinedo,125.0,,POINT(-61.2833 -27.3167)
9066,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,INTA,Chaco,Tres Isletas,21.0,,POINT(-60.4319 -26.34)
9067,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,INTA,Chaco,Pampa del Infierno,52.0,,POINT(-61.1744 -26.5052)
9068,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Chaco,Las Breñas,611.0,,POINT(-61.0805 -27.0863)
9069,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Chaco,Juan José Castelli,124.0,,POINT(-60.6195 -25.9427)
9070,2025-07-11 03:00:00+00:00,Dalbulus maidis,Explosive,INTA,Chaco,Sylvina,246.0,,POINT(-61.1360183 -27.8315753)
9071,2025-07-11 03:00:00+00:00,Dalbulus maidis,High,INTA,Chaco,Basail,81.0,,POINT(-59.2816402 -27.887641)
